,losses
0,"tensor(4.4196e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.8604e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.4122e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.6127e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.0844e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.4309e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.8480e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7292e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.7667e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.9460e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.0491e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.1164e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9073e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3237e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.0164e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.7006e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.0583e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2202e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.9332e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.4988e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.5602e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0038, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.7239e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.5766e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.3632e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.3857e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.0564e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.0112e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.7141e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2469e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.9437e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4151e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0013, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.7799e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4221e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.7719e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2898e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2941e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.9179e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.5147e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3108e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.8298e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.7753e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.6316e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.3927e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
